,sentence,label,idx
7856,Dracula thought himself to be the Prince of Darkness.,1,7856
7857,Which poem did you hear those recitals of last night?,1,7857
7858,Athena introduced Medea to Jason,1,7858
7859,"He'll no can do it, will he?",1,7859
7860,Anson is incredibly difficult to please.,0,7860
7861,It was claimed by everyone that the poison was neutralised,1,7861
7862,The banana is being eaten by that monkey.,1,7862
7863,I want to kiss pigs,0,7863
7864,Burn letters to him!,0,7864
7865,His analysis of her was flawed,1,7865
7866,Did the potion boil over?,0,7866
7867,I didn't see him ever.,0,7867
7868,She said Moya liked football.,0,7868
7869,We all thought him to be unhappy,0,7869
7870,Which book are you reading?,0,7870
7871,That monkey is eating the banana.,0,7871
7872,That bottle of water might have cracked open.,0,7872
7873,Who did Gilgamesh believe to have kissed Aphrodite?,0,7873
7874,Paul had three affairs . . .,0,7874
7875,Close the door!,1,7875
7876,I was eating not a peach but an apple,1,7876
7877,Which poem did you go to hear a recital of last night?,1,7877
7878,when time will you be there.,0,7878
7879,I have sent 0 letters to Environmental Heath.,0,7879
7880,Why did you kill Pegasus?,1,7880
7881,Aphrodite does free animals,1,7881
7882,Gilgamesh will seek Ishtar,1,7882
7883,I assumed him to be innocent,1,7883
7884,I am being whipped,1,7884
7885,Never will I do syntax again.,1,7885
7886,The children wail,0,7886
7887,Mary fell.,0,7887
7888,I inquired if we could leave early.,0,7888
7889,Benjamin gave the cloak and sent the book to Lee,1,7889
7890,Hera tried to appear to be happy.,0,7890
7891,I arranged for to see her.,1,7891
7892,Bill's reading Shakespeare and Maureen's singing Schubert satisfies me,0,7892
7893,Myself shaved me.,0,7893
7894,No reading Shakespeare satisfied me,1,7894
7895,The Emperor's every wish was immediately carried out.,0,7895
7896,Jenny has eaten a cake.,1,7896
7897,Moya played football with her,0,7897
7898,I intoned fruit,0,7898
7899,The sheep cry,0,7899
7900,"He can't possibly do that, can he",1,7900
7901,We believed that Aphrodite was omnipotent.,0,7901
7902,Which book about Ulysses did you say that you would read?,1,7902
7903,I wanted any cake.,0,7903
7904,Gilgamesh is not reading the cuneiform tablets.,1,7904
7905,Jason persuaded Medea to try to run away.,0,7905
7906,We believed Aphrodite to be omnipotent,0,7906
7907,That bottle of water might have.,1,7907
7908,I don't remember what all I said?,1,7908
7909,Aphrodite said he freed the animals and freed the animals he,1,7909
7910,That Aphrodite was so promiscuous astounded the other gods.,1,7910
7911,Gilgamesh doesn't ate the honey,1,7911
7912,I claimed that she was pregnant,1,7912
7913,Aphrodite do freed animals.,0,7913
7914,David wrote that you said that Anson thought that Julie had fainted,0,7914
7915,Gilgamesh failed often biology,0,7915
7916,It rained,0,7916
7917,"Poseidon was asleep, when the executioner arrived.",1,7917
7918,People are in the garden,1,7918
7919,Anson became happy,1,7919
7920,It is tough to teach syntax.,0,7920
7921,"There's going to be a party, isn't there?",1,7921
7922,I have might be flying helicopters.,0,7922
7923,They brought the hat to the teacher,1,7923
7924,What Medea attempted was to poison her children.,0,7924
7925,Benjamin gave the cloak 0 and sent the book to Lee,0,7925
7926,The man chuckles,0,7926
7927,Milena will make pasta.,1,7927
7928,Aphrodite did free animals,1,7928
7929,Gilgamesh should seek Ishtar,0,7929
7930,They depend on Mary.,1,7930
7931,The Greeks arrived all.,1,7931
7932,Has not the potion worked,1,7932
7933,Gomez's photograph of Pugsley of Lucy's,1,7933
7934,Will can he do it?,0,7934
7935,Humans love to eat the old pigs.,0,7935
7936,He could might go,0,7936
7937,It's under the bed that's the best place to hide,1,7937
7938,He left.,0,7938
7939,That picture of her pleases Jenny.,1,7939
7940,Constantly reading Shakespeare satisfied me,1,7940
7941,There was a dragon in the cave.,1,7941
7942,People like lard.,0,7942
7943,These ones are to be smuggled from Hungary.,0,7943
7944,Emily showed himself to Benjamin in the mirror.,0,7944
7945,I said that that Jason was jealous annoyed Medea,1,7945
7946,We donated a chopper to the new hospital,1,7946
7947,These expensive and illegal bottles of Absinthe are to be smuggled from Hungary.,0,7947
7948,A programme about Euripides is on a Radio 4 tonight.,1,7948
7949,Lucy's analysis was the most successful,0,7949
7950,I am having eaten seaweed.,1,7950
7951,Medea tried to poison her children.,1,7951
7952,Anson demonized old,1,7952
7953,What I said was that we would go.,1,7953
7954,There are many fish in the sea.,1,7954
7955,Jason gave the poisoned clothes to who?,1,7955
7956,By is eaten monkey banana that the being,1,7956
7957,Benjamin said he would run away and he did.,1,7957
7958,Who is sailing to Ithaca?,0,7958
7959,They sat on Mary.,0,7959
7960,Julie filed letters to herself.,0,7960
7961,He looked it up,1,7961
7962,Who's there?,0,7962
7963,There was he in the garden.,1,7963
7964,He might no could have done it,0,7964
7965,Gilgamesh didn't ate the honey,1,7965
7966,The sheep cries,1,7966
7967,For Aphrodite to appear to be happy would be impossible.,1,7967
7968,Who did Plato listen to DP Demosthenes' oration about?,0,7968
7969,Me gave it to him.,1,7969
7970,"If one were to steal talismans from witches, then that would be dangerous.",1,7970
7971,Bill did not destroy the world.,0,7971
7972,Both the twins might have been at the party.,0,7972
7973,That Plato loved Aster was obvious.,0,7973
7974,The pigs grunt,1,7974
7975,where place are you living.,0,7975
7976,Who was for Medea to poison awful?,1,7976
7977,Julie maintained if the barman was sober.,1,7977
7978,The analysis of Lucy took longer than that of Gomez.,0,7978
7979,Julie became a fond.,1,7979
7980,I climbed up the tree.,1,7980
7981,I inquired when we could leave.,0,7981
7982,Where Alison and David soaked their feet was in the kitchen,0,7982
7983,What Medea wondered if was the potion was ready,0,7983
7984,That photograph of Jane of Lucy's,1,7984
7985,The constant reading of Shakespeare satisfied me,0,7985
7986,Medea wondered if that the potion was ready,1,7986
7987,What she thought was that the poison was neutralised,1,7987
7988,"Because she had got the highest marks, Medea was happy",1,7988
7989,When did you arrive?,1,7989
7990,Which poisonous plant is it certain that we will find in Amazonia?,1,7990
7991,The microphone salesman's 0 irritating patter was relentless.,0,7991
7992,The Paris I used to know is no more,0,7992
7993,Sam gave the cloak to Lee and gave the magic chalice to Matthew.,0,7993
7994,Gilgamesh has eaten the honey,0,7994
7995,"I will eat a mango, and Gillian will too.",1,7995
7996,Computer viruses increased in virulence last year.,0,7996
7997,"At Trade, Anson danced extremely frantically",0,7997
7998,Richard is going to chop some wood.,0,7998
7999,The poem that Homer wrote.,1,7999
8000,Who did drink the poison?,1,8000
8001,Evan's every idea was completely insane.,1,8001
8002,"Sally is making scones, and Gillian is too.",0,8002
8003,Everyone claimed that the poison was neutralized.,1,8003
8004,Jonathan persuaded Kate to lick himself.,0,8004
8005,That Jason arrived infuriated Medea.,1,8005
8006,"Medea was happy, because she had got the highest marks",1,8006
8007,Keep yourself clean!,0,8007
8008,Cassandra has foretold disaster again.,1,8008
8009,Bill's reading of Shakespeare satisfied me,1,8009
8010,Who poisoned who?,0,8010
8011,Pigs love truffles.,0,8011
8012,Owners of pigs love truffles,0,8012
8013,"So quickly did the vampire move, that we barely saw him.",1,8013
8014,Humans love to eat those pigs.,1,8014
8015,She has kissed she.,0,8015
8016,Jason intended for he to learn magic.,0,8016
8017,Jason persuaded Medea to be treated by the doctor,0,8017
8018,It is true that I might be doing something other than going to the party.,1,8018
8019,Jason expected Medea to be treated by the doctor,0,8019
8020,I found there.,1,8020
8021,Moya said she liked football.,0,8021
8022,Anson became the Mayor,1,8022
8023,Kane ate dirt.,0,8023
8024,Benjamin gave the cloak to Nathan,0,8024
8025,The fig chuckled,0,8025
8026,"Poseidon had run away, because the executioner murdered Hera.",0,8026
8027,A description of Aristotle is in the book.,1,8027
8028,Julie and Jenny did.,1,8028
8029,It's quarter past four.,1,8029
8030,Owners of a pig love to eat truffles.,0,8030
8031,That whether the world is round is unknown bothered Athena.,1,8031
8032,No one expected Agamemnon to to win,1,8032
8033,Euclid was interested in Plato's description of geometry.,1,8033
8034,Every reading Shakespeare satisfied me,0,8034
8035,Can will he do it?,1,8035
8036,Medea poisoned who?,1,8036
8037,He looked up it,0,8037
8038,who guy did you see.,0,8038
8039,We kicked myself,1,8039
8040,"Who would Poseidon run away, if the executioner murdered?",1,8040
8041,Anson kissed him,0,8041
8042,which city the claim that Philip would invade.,0,8042
8043,I haven't left yet,0,8043
8044,I am eating a mango and Gillian has too.,0,8044
8045,letter is on the table,0,8045
8046,Who ate the cake?,0,8046
8047,Why did you say that you were leaving?,1,8047
8048,Michael left Meg,1,8048
8049,Aphrodite quickly may free the animals,0,8049
8050,The reading of Shakespeare satisfied me,0,8050
8051,The weather rained,0,8051
8052,Gilgamesh seek may Ishtar,0,8052
8053,No one expected to win.,0,8053
8054,Who did that Plato loved seem to be known by everyone.,1,8054
8055,The bear sniffs,1,8055
8056,It hung on the wall.,0,8056
8057,Jason killed.,1,8057
8058,Many people were there playing on the beach,0,8058
8059,Know yourself!,1,8059
8060,Agamemnon attempted to behave well.,0,8060
8061,Julie felt he was there,1,8061
8062,He thought that Dracula was the Prince of Darkness.,1,8062
8063,I have eaten already,1,8063
8064,It is not true that I have left yet.,1,8064
8065,That monkeys is eating the banana.,1,8065
8066,I could have been flying helicopters by now.,1,8066
8067,Anson put a book,0,8067
8068,Gilgamesh might have not been reading the cuneiform tablets.,1,8068
8069,I asked if Medea poisoned Jason.,0,8069
8070,Who did you persuade to go?,1,8070
8071,What did you get all for Xmas?,0,8071
8072,Some disgruntled old pigs in those ditches love truffles,1,8072
8073,Jason was killed.,0,8073
8074,I would like to might do it,0,8074
8075,Peter is some disgruntled old pigs in those ditches.,1,8075
8076,There was him in the garden.,0,8076
8077,Gilgamesh is in the dungeon.,1,8077
8078,Anson will come to the party.,0,8078
8079,Gilgamesh has never flown a dragon.,1,8079
8080,Julie maintained her own questions over the course of the argument.,0,8080
8081,"His analysis, I never liked.",1,8081
8082,That bottle of water might.,0,8082
8083,Did Medea poison who?,0,8083
8084,She took a picture of the phoenix,1,8084
8085,Look after herself!,1,8085
8086,Who did Medea poison?,1,8086
8087,I tried for to get them.,0,8087
8088,Who did you introduce Athena to?,1,8088
8089,Can I keep the screwdriver just like a carpenter keep the screwdriver?,1,8089
8090,Jason refrained from casting the spell,0,8090
8091,Andrew likes lard on his sandwiches,1,8091
8092,Who seemed to have left first?,0,8092
8093,Ron asked that the potion was ready,0,8093
8094,Hierarchy of Projections:,1,8094
8095,We decided to paint the bathroom a lurid lime green colour.,1,8095
8096,She kicked her,0,8096
8097,He knows he.,0,8097
8098,I believed there to be three books on the subject.,1,8098
8099,The child wail,0,8099
8100,Which girl ate the cake?,0,8100
8101,That Plato lived in the city of Athens was well-known.,0,8101
8102,Collapsed Harry.,1,8102
8103,For you to do that would be a mistake.,1,8103
8104,Jason thinks who Medea had poisoned.,1,8104
8105,I believe she is pregnant,0,8105
8106,No one expected him to to win.,0,8106
8107,"He'll no can do it, can he?",0,8107
8108,Which poem did you hear Homer's recital of last night?,0,8108
8109,"Raffi slept well, and Gillian will too",1,8109
8110,He's bound to should do it,1,8110
8111,It might have cracked open,0,8111
8112,Where did Perseus see the Gorgon?,0,8112
8113,The scissors are lost,0,8113
8114,Gilgamesh should be slowly tickling the mandrake,1,8114
8115,Agamemnon seems PRO to be a maniac,0,8115
8116,Myself saw me,1,8116
8117,I believed she was pregnant,0,8117
8118,Anson gave Fluffy to Jenny.,1,8118
8119,The very old and extremely wise owl.,1,8119
8120,Who did that Plato loved prove to be his undoing.,1,8120
8121,What Medea believed was Jason to be a murderer.,1,8121
8122,The owl hated the evil bat and loved the wise eagle.,0,8122
8123,No one could remove the blood on the wall,0,8123
8124,He can can go,0,8124
8125,Gillian has made pasta and David is too.,0,8125
8126,Jason intended for PRO to learn magic.,1,8126
8127,The boys should could all go,1,8127
8128,I assumed to be innocent,1,8128
8129,Anson danced extremely frantically at Trade.,0,8129
8130,The Gorgon is easy to believe the claim that Perseus slew.,1,8130
8131,She kicked itself,1,8131
8132,Julie became a fond of Lloyd.,1,8132
8133,Lee's youngest and Dawn's oldest son ran away.,0,8133
8134,Anson kicked the cat,0,8134
8135,Merlin is extremely evil.,1,8135
8136,Syntax is easy to pretend that you can teach.,0,8136
8137,I want to eat macaroni,0,8137
8138,Which ode did which poet write?,0,8138
8139,What she thought that was the poison was neutralised,1,8139
8140,Who drank the poison?,0,8140
8141,What Medea arranged was for her children to be poisoned.,1,8141
8142,No one's mother had baked anything.,0,8142
8143,What kind of actor is he?,0,8143
8144,What did she eat?,1,8144
8145,"Frantically at, Anson danced extremely Trade",1,8145
8146,I have often a cold.,0,8146
8147,Who did Maria say that she'd kiss and kick?,0,8147
